text,speaker,talktime_words,math_density,uptake,student_reasoning,focusing_questions,text_arabic,text_back_translated
"Student S, here's what I want you to do.  Do you do addition like this?  60 plus 60 plus 60 plus 60 plus 60 plus 60. Like that?  Can you do that?  What are all these zeros added together?",teacher,39,1,,,0.0,الطالب S، هنا ما أريده منك أن تفعل. هل تقوم بالإضافة مثل هذا؟ 60 زائد 60 زائد 60 زائد 60 زائد 60 زائد 60 زائد 60 مثل هذا؟ هل يمكنك القيام بذلك؟ ما كل هذه الصفر جمع معا؟,"Student S, here's what I want you to do. are you adding something like this? 60 plus 60 plus 60 plus 60 plus 60 plus 60 plus 60 plus 60 plus 60 plus 60 like this? can you do that? what are all these zeros put together?"
Zero.,student,1,0,,,,صفر.,Zero. Zero.
Right.  Skip count by sixes.  Six –,teacher,7,0,,,0.0,حسناً، تخطي العد بـ6,"Well, skip the count of -6."
"12, 18, 24, 32.",student,4,0,,,,12، 18، 24، 32,"12, 18, 24, 32"
Six.,teacher,1,0,,,0.0,ستة.,Six.
12.,student,1,0,,,,12,12  12 
"12, 18, 24, 30.  24?  Six.  Ready?  One, two, three, four, five.  Yes.",teacher,13,0,,,0.0,12، 18، 24، 30، 24؟ 6، جاهز؟ واحد، اثنان، ثلاثة، أربعة، خمسة. نعم.,"12, 18, 24, 30, 24? 6, ready? one, two, three, four, five."
"Oh, it's 20 [Inaudible].",student,4,0,,,,أوه، هو 20 [لا يمكن سماع].,"Oh, he's 20 [can't be heard]."
"Yeah.  So can you skip count by 40s instead of 4s and then write your answer there?  Yes, Student J?",teacher,20,0,,,0.0,أجل، هل يمكنك أن تخطي العد بـ40 بدلاً من 4 ثم تكتب جوابك هناك؟,"Yes, can you skip counting 40 instead of 4 and then write your answer there?"
I found a pattern.  See?,student,5,0,,,,وجدت نمطاً، أترى؟,"I found a pattern, you see?"
What did you find?,teacher,4,0,1.0,,1.0,ما الذي وجدتيه؟,What did you find?
[One and there's a two.  It just adds a zero but for them three it,student,15,1,,1.0,,[واحد وهناك اثنان. انها فقط تضيف صفر ولكن بالنسبة لهؤلاء الثلاثة هو,[One and there are two. It's just adding zero but for those three it's.
"You know we're gonna talk about that.  Maybe not today but in the next couple of days.  Okay, but you've seen the pattern.  It may be adding a zero but it's because this number's 10 times large – this numbers' ten times larger than that number.  This number is ten times larger than that – Student I, I'm gonna tell you this once.",teacher,63,0,1.0,,0.0,ربما لن نتحدث عن ذلك اليوم ولكن في الأيام القليلة القادمة. حسناً، ولكنكم رأيتم النمط. قد يكون إضافة الصفر ولكن هذا لأن هذا الرقم أكبر من هذا الرقم 10 مرات,"Maybe we won't talk about that day but in the next few days.Well, but you've seen the pattern.It might be adding zero but that's because that number is 10 times larger than that number"
Did I get the right [answer]?,student,6,0,,,,هل حصلت على الجواب الصحيح؟,Did you get the right answer?
Can you handle the responsibility on those [boots]?,teacher,8,0,0.0,,0.0,هل يمكنك تحمل المسؤولية عن تلك الأحذية؟,Can you take responsibility for those shoes?
Mm-hmm.,student,1,0,,,,-حسناً,-Well then
"Okay, which means we – Student I, you need to use light footsteps, okay, walking.",teacher,15,0,,,0.0,حسناً، وهذا يعني أننا الطالب الأول، يجب أن تستخدم خطوات خفيفة، حسناً، المشي.,"Well, that means we're the first student, you should use light steps, well, walking."
Do we have to do this page?,student,7,0,,,,هل يجب أن نفعل هذه الصفحة؟,Should we make this page?
Mm-hmm.,teacher,1,0,1.0,,0.0,-حسناً,-Well then
Like that – [Inaudible],student,4,0,,,,مثل ذلك  [لا يسمع],Like that [not heard]
[Inaudible] Sit down.,teacher,3,0,,,0.0,اجلس,Sit down and sit down.
I still didn't solve number two.,student,6,0,,,,ما زلت لم أحل رقم اثنين.,I still haven't figured out number two.
Did that work?,teacher,3,0,0.0,,0.0,هل نجح ذلك؟,Did it work?
I [stayed].,student,2,0,,,,أنا [بقي].,I'm [staying].
All right.  Do you think you – ready to try page 42?  Give –,teacher,14,0,,,0.0,حسناً، هل تعتقدين أنكِ مستعدة لمحاولة الصفحة 42؟,"Well, do you think you're ready to try page 42?"
Mr. A?,student,2,0,,,,سيّد (أ) ؟,Mr. (a) ?
"Yes, Student N?",teacher,3,0,,,0.0,نعم، الطالب ن؟,"Yes, the student?"
Is that enough?,student,3,0,,,,هل هذا كافٍ؟,Is that enough?
Enough what?,teacher,2,0,,,0.0,بما يكفي ماذا؟,Enough for what?
Fives?,student,1,0,,,,خمسة؟,Five?
How many fives are there?,teacher,5,0,,,0.0,كم عدد الخمسة هناك؟,How many five are there?
Eight.,student,1,0,,,,ثمانية,Eight eight eight eight eight eight eight eight eight eight eight eight eight eight eight eight eight eight eight eight eight eight eight eight eight eight eight
60?,teacher,1,0,,,0.0,60؟,Sixty?
16.,student,1,0,,,,16.,16.
Why don't you go on the rug and lay them out side by side.,teacher,14,0,,,0.0,لماذا لا تذهب على السجاد وتضعهم جنبا إلى جنب.,Why don't you go to the carpets and put them side by side.
"Mr. A, can I [Inaudible]",student,5,0,,,,سيّد (أ) ، أيمكنني؟,"Mr. A, may I help?"
Some help?  You sure can.,teacher,5,0,1.0,,0.0,بعض المساعدة؟,A little help?
Oh my gosh.  I'm [Inaudible],student,5,0,,,,يا إلهي، أنا (لا أستطيع سماع),"Oh my God, I (can't hear)"
Now what if we instead of having six fives we multiply that five times 10 and we have six 50s.,teacher,20,1,0.0,,0.0,الآن ماذا لو بدلا من أن يكون لدينا ستة خمسة نضاعف ذلك خمسة × 10 ونحن لدينا ستة 50s.,Now what if instead of having six five times that five times 10 and we have six 50s?
Huh? Leave me alone.,student,4,0,,,,دعيني وشأني,Leave me alone.
So this says six 50s.  So what's six times 50?  Can we count? 50 –,teacher,15,0,,,0.0,اذا هذا يقول ستة 50s. اذا ما هو ستة × 50؟ هل يمكننا العد؟ 50 ,So this says six 50s. So what is six times 50? can we count? 50 
100?,student,1,0,,,,مائة؟,A hundred?
Okay.  Plus 50 more.,teacher,4,0,,,0.0,حسناً، بالإضافة إلى 50,"Well, in addition to 50."
150?,student,1,0,,,,150؟,One hundred and fifty?
Plus 50 more.,teacher,3,0,,,0.0,بالإضافة إلى 50 أخرى.,In addition to 50 others.
200 it would be?,student,4,0,,,,200 سيكون ذلك؟,Will that be 200?
"Student S?  50, 100, 150.",teacher,5,0,,,0.0,الطالب S؟ 50، 100، 150,"Student S? 50, 100, 150"
That's not [been solved].,student,4,0,,,,هذا لم يُحل,This issue remains unsolved.
"Why don't you write it down?  50, 100, and complete the pattern.",teacher,12,0,,,0.0,لماذا لا تكتبها؟ 50، 100، وأكمل النمط.,"Why don't you write it down? 50, 100, and complete the pattern."
It would be better if we had more help [Inaudible],student,10,0,,1.0,,سيكون من الأفضل أن يكون لدينا المزيد من المساعدة,It would be better if we had more help
Excuse me.,teacher,2,0,0.0,,0.0,عذراً,I'm sorry about that.
Mr. A?,student,2,0,,,,سيّد (أ) ؟,Mr. (a) ?
Yes.,teacher,1,0,,,0.0,-أجل، أجل,"- Yes, yes, yes"
My [lip] hurt.,student,3,0,,,,شفتي تؤلمني,My face hurts me.
Okay.  It's still there so that's good.,teacher,7,0,,,0.0,حسناً، مازال موجوداً لذلك هذا جيد,"Well, it's still there, so that's good."
Can I go to the bathroom?,student,6,0,,,,هل يمكنني الذهاب إلى الحمام؟,Can I go to the bathroom?
Okay.,teacher,1,0,0.0,,0.0,-حسناً,-Well then
[Inaudible]  I didn't really work on the paper but I did it all on here.,student,15,0,,0.0,,لم أعمل حقاً على الصحيفة لكنني عملت كل شيء هنا,"I didn't really work for the paper, but I did everything here."
What was your answer?  Okay.,teacher,5,0,0.0,,0.0,ما كان ردك؟,What was your response?
240 and actually the second way for two – for number two.,student,12,0,,0.0,,240 والطريقة الثانية للثانية  للثانية.,And the second method for the second for the second.
[What else?],teacher,2,0,0.0,,0.0,ماذا أيضاً؟,What else?
This is Number One.,student,4,0,,,,هذا رقم واحد.,That's number one.
"So now I want you to try 42.  So one, two, three, four, five. So six 50s is how much?",teacher,20,0,,,0.0,لذا الآن أريد منك أن تحاول 42، لذا واحد، اثنان، ثلاثة، أربعة، خمسة.,"So now I want you to try 42, so one, two, three, four, five."
Huh?,student,1,0,,,,هاه؟,That's right.
Six times 50 is how much?  Now try it with 60s.  Five 60s.,teacher,13,0,,,0.0,ستة مرات 50 كم؟ الآن جربها مع 60s. خمسة 60s.,Six times 50 km? now try it with 60s. five 60s.
Can I use the bathroom?,student,5,0,,,,هل يمكنني استخدام الحمام؟,Can I use the bathroom?
"When the other ladies come back, yes.",teacher,7,0,1.0,,0.0,عندما تعود السيدات الأخرى، نعم.,"When the other ladies return, yes."
Can I use the restroom and then my [money] in there – ?,student,13,0,,0.0,,هل بإمكاني استخدام الحمام وبعدها أموالي هناك؟,Can I use the bathroom and then have my money there?
We're actually gonna have a bathroom break very soon.,teacher,9,0,1.0,,0.0,في الواقع سنأخذ استراحة في الحمام قريباً جداً,"In fact, we'll be taking a bathroom break very soon"
Okay.,student,1,0,,,,-حسناً,-Well then
Okay.,teacher,1,0,,,0.0,-حسناً,-Well then
But it's an emergency.,student,4,0,,,,لكن هذه حالة طارئة,But this is an emergency.
"[Inaudible]  hold it like ten minutes. Student S.  Thank you, Student J.  I know that students are starting to see patterns between the smaller equations and the larger equations.  What I want and we're gonna talk about those patterns Friday. What I need you to do right now is to close up your student activity books and open up your math notebook and help me start filling in this chart right here.",teacher,72,2,,,0.0,الطالب S. شكراً، الطالب J. أعرف أن الطلاب بدأوا في رؤية أنماط بين المعادلات الأصغر والمعادلات الكبيرة. ما أريده ونحن سوف نتحدث عن تلك الأنماط يوم الجمعة. ما أريده منك أن تفعل الآن هو إغلاق كتب نشاط الطلاب وفتح دفتر ملاحظات الرياضيات الخاصة بك وساعدني على البدء في ملء هذا الرسم البياني هنا.,"Student S. Thank you, student J. I know that students are starting to see patterns between smaller equations and larger equations. what I want and we will talk about those patterns on Friday. what I want you to do now is close the student activity books and open your own math notebook and help me start filling out this chart here."
Where's Student M go? Is this supposed to [Inaudible] all the way on my desk.,student,15,0,,0.0,,هل من المفترض أن يكون هذا على مكتبي؟,Is this supposed to be on my desk?
"So, Student J, you're gonna need your math notebook out right now.  Student G?",teacher,14,0,0.0,,0.0,إذاً، الطالب (جي) ، ستحتاج إلى دفتر ملاحظاتك الرياضية الآن,"So, student (s), you'll need your math notebook now."
You got the camera off?,student,5,0,,,,هل أطلقت الكاميرا؟,Have you turned on the camera?
"Okay.  You know what I've realized.  I've got students that can't go to their desk because their desks are on camera. So, you know copy it down tomorrow as part of your morning work.  Okay, Student G?",teacher,37,0,1.0,,0.0,حسناً، تعلم ما أدركت، لديّ طلاب لا يستطيعون الذهاب إلى مكتبهم لأن مكتوبهم على الكاميرا، لذا، يمكنك نسخها غداً كجزء من عملك الصباحي، حسناً، الطالب جي؟,"Well, you know what I realized, I have students who can't go to their office because they're written on camera, so, you can copy it tomorrow as part of your morning job, okay, student J?"
Can we go back to our desks?,student,7,0,,,,هل يمكننا العودة إلى مكتبنا؟,Can we go back to our office?
Nope.  Sit where you were when I turn the camera on.  What's one times 14.,teacher,15,0,1.0,,0.0,لا، اجلس حيث كنت عندما أشغل الكاميرا، ما هو واحد × 14,"No, sit where you were when I turned on the camera, what is one × 14?"
Are we supposed to be on the same page?,student,9,0,,0.0,,هل من المفترض أن نكون على نفس الصفحة؟,Are we supposed to be on the same page?
Sevens?  So what's ten times 14.,teacher,6,0,0.0,,0.0,سبعة؟ اذا ما هو عشرة × 14,Seven? so what is ten times 14?
"Ten times 14 –  Can we go to the bathroom?  I'm going. Mr. A?  I'm [growing].  Well, I'm [growing even though I didn't]",student,23,0,,0.0,,10 × 14 هل يمكننا الذهاب إلى الحمام؟ أنا ذاهب. السيد A؟ أنا [نمو] حسنا، أنا [نمو] على الرغم من أنني لم أفعل,"10 × 14 Can we go to the bathroom? I'm going. Mr. A? I'm [growing] Well, I'm [growing] even though I haven't done it"
Five.,teacher,1,0,0.0,,0.0,خمسة.,Five.
[They can't record me]. Mr. A?,student,6,0,,,,سيّد (إي) ؟,Mr. E?
Four.,teacher,1,0,0.0,,0.0,أربعة.,Four.
"Mr. A, is this the – Mr. A, they can't record me.",student,12,0,,0.0,,سيّد (إي) ، هل هذا هو (إي) سيّد (إي) ، لا يمكنهم تسجيلي.,"Mr. E, is this Mr. E, they can't record me."
Three.  I need you to just sit down and follow along with what's on the board.,teacher,16,0,0.0,,0.0,ثلاثة، أريدك أن تجلس وتتابع ما هو على اللوح,"Three, I want you to sit down and follow what's on the board."
Can't record me. [Inaudible]  Video camera,student,6,0,,,,لا يمكن تسجيل لي. [غير مسموع] كاميرا الفيديو,I can't be recorded. [inaudible] The video camera
Just sit down and follow along with what's on the easel.,teacher,11,0,0.0,,0.0,فقط اجلس وتتابع مع ما هو على الحاجز.,Just sit down and follow along with what's on the fence.
[Oh my God].,student,3,0,,,,(يا إلهي),(Oh my god)
"Student J, go ahead and sit back at the seat you were at.",teacher,13,0,,,0.0,الطالب (جاي) ، إجلس على مقعدك,"Student (Jay), sit down on your seat"
I'm gonna crawl over the –,student,6,0,,,,سأزحف فوق الـ,I'm going to crawl over the...
"So Student M, I need you to turn your chair.  Student T, turn you chair.  So what's 10?  The 10th multiple of 15.",teacher,23,1,0.0,,0.0,إذاً الطالب M، أريدك أن تلتفت كرسيك الطالب T، تلتفت كرسيك ما هو 10؟,"So student M, I want you to look at student T's chair, look at student T's chair, what is 10?"
[150].,student,1,0,,,,[150].,[150].
Raise your hand if you know the 10h multiple of 16.,teacher,11,1,,,0.0,ارفع يدك إذا كنت تعرف مضاعف 10h من 16.,Raise your hand if you know how to multiply 10h by 16.
Nine.,student,1,0,,,,تسعة,Nine Nine
"Student M, Student L, turn your chairs around so you can see this.    Ruth?",teacher,14,0,,,0.0,الطالب (إم) ، الطالب (إل) ، حولوا كراسيكم لكي ترون هذا,"The student (M), the student (L), turn around your chest to see this."
160.,student,1,0,,,,160.,160.
The 10th multiple of 18.  Miss L?,teacher,7,1,,,0.0,المضاعف العاشر من 18، آنسة L؟,"The tenth times the eighteenth, Miss L?"
180.,student,1,0,,,,180.,180.
Yes.  Thank you.  How 'bout the 10th multiple of 24.,teacher,10,1,,,0.0,نعم، شكراً، ماذا عن العاشر مضاعف من 24؟,"Yes, thank you, but what about ten times 24?"
"Student K, what do you think the 10th multiple of 24 is?",student,12,1,,0.0,,الطالب كيه، ما الذي تعتقد أن العدد العاشر من 24 هو؟,"Student K, what do you think the tenth number of 24 is?"
"And K, keep your chair down.  It's – remember what Ms. M. said about adding a zero.",teacher,17,0,0.0,,0.0,"و (كاي) ، أبقي كرسيك أسفل، إنه ""تذكر ما قالته السيدة (م) حول إضافة الصفر.","And (K), keep your chair down, he ""remember what Mrs. (M) said about adding zero."
That's what I said last time.,student,6,0,,,,هذا ما قلته المرة الماضية,That's what I said last time.
When we multiply times 10 we add a zero.  So what happens when we add a zero to 24?,teacher,19,3,0.0,,0.0,عندما نضاعف 10 نضيف الصفر اذا ماذا يحدث عندما نضيف الصفر إلى 24؟,"When we multiply 10 we add zero, so what happens when we add zero to 24?"
I [glued] it on this one.,student,6,0,,,,لقد ضمنتها على هذه,I've attached it to this one.
"Student T, what's the 10th multiple of 24?",teacher,8,1,0.0,,0.0,الطالب ت، ما هو العاشر مضاعف من 24؟,"Student, what is ten times 24?"
10th multiple of 24?,student,4,1,,,,المضاعف العاشر من 24؟,The tenth times 24?
Mm-hmm.  Do you need a lifeline?  Student E?,teacher,8,1,,,0.0,هل تحتاج إلى خط إنقاذ؟,Do you need a lifeline?
240.,student,1,0,,,,240.,240.
240.  10th multiple of 27.  Dewey?,teacher,6,1,,,1.0,240، العاشر المتعدد من 27، ديوي؟,"240, the tenth multiple of 27, Dewey?"
270.,student,1,0,,,,270.,270.
The 10th multiple of 30.  Student J?,teacher,7,1,,,0.0,المضاعف العاشر من 30 الطالب J؟,The tenth multiplier of 30 student J?
[300].,student,1,0,,,,[300],[300]
"10th multiple of 32?  Student S, the 10th multiple of 32.  Ten times 32.  Ten times 32.",teacher,17,2,,,0.0,المتعدد العاشر من 32؟ الطالب S، المتعدد العاشر من 32.,"Student S, decimal of 32."
All right [Inaudible],student,3,0,,,,حسناً، لا يمكن سماعها,"Well, they can't be heard."
Ten 32s or 32 tens.,teacher,5,0,,,0.0,عشرة 32 أو 32 عشرة.,Twenty-two or thirty-two ten.
320.,student,1,0,,,,320.,320.
Mm-hmm.,teacher,1,0,,,0.0,-حسناً,-Well then
I [knew] –,student,3,0,,,,كنت أعرف,I used to know.
What pattern are you seeing here?,teacher,6,0,,,1.0,ما النمط الذي تراه هنا؟,What pattern do you see here?
Oh.,student,1,0,,,,-أوه .,-Oh .
Student D?,teacher,2,0,,,0.0,الطالب (دي) ؟,The student?
Adding up [Inaudible],student,3,0,,,,إضافة [غير مستمع],Added [non-listening]
So what I do?  What's this number?  Okay.  What's – what's this one?  Student E?,teacher,15,0,,,0.0,إذا ماذا أفعل؟ ما هو هذا الرقم؟ حسناً. ما هو  ما هو هذا؟ الطالب E؟,So what do I do? what is this number? well. what is this? student E?
[260].,student,1,0,,,,[260].,[260].
This one.  Student R?,teacher,4,0,,,0.0,هذا الطالب (ر) ؟,Is this the student (r) ?
440.,student,1,0,,,,-440.,-440. -440.
Yes.,teacher,1,0,,,0.0,-أجل، أجل,"- Yes, yes, yes"
[Inaudible],student,1,0,,,,[غير مسموع],[Unheard of]
Student J?,teacher,2,0,,,0.0,الطالب (جي) ؟,The student (s) ?
[450].,multiple students,1,0,,,,[450].,[450].
"Yep.  Jenny, this one.  This one?  Yes?",teacher,7,0,,,0.0,(جيني) ، هذه، هذه؟,"(Jenny), this one, this one?"
600.,student,1,0,,,,600.,600.
And I want the last one.,teacher,6,0,,,0.0,وأريد الأخير,And I want the last one.
[700.  750].,student,2,0,,,,[700. 750].,[700.750].
Okay.  We'll work on this column tomorrow.,teacher,7,0,,,0.0,حسناً، سنعمل على هذا العمود غداً,"Well, we'll be working on that column tomorrow."
"We have to write that? Mr. A, what about the [one up here]?",student,13,0,,0.0,,سيد (أ) ، ماذا عن (الذي هنا) ؟,"Master (a), what about (the one here)?"
"Thank you, Student L.  All right.  I need my students to pack up their things.  I'm gonna turn the camera off.  We've ended our lesson.  We're gonna clean up and have the room clean so we can move on to special with Ms. J.",teacher,44,0,0.0,,0.0,حسناً، أريد من طلابي أن يحزموا أشيائهم، سأطفئ الكاميرا، انتهينا دراستنا، سننظف وننظف الغرفة،,"Well, I want my students to pack their things, I'm going to turn off the camera, finish school, we're going to clean and clean the room,"
Mr. A –,student,3,0,,,,السيد (أ),Mr. (a)
