text,speaker,talktime_words,math_density,uptake,student_reasoning,focusing_questions,text_arabic
Markers.  Okay.  So you have to label this.,teacher,8,0,,,0.0,حسناً، يجب أن تضع علامة على هذا
No you don’t.  You don’t have to break the markers.,student,10,0,,0.0,,لا لا يجب عليك كسر العلامات
Where did you get this?,teacher,5,0,0.0,,1.0,من أين حصلت على هذا؟
Me?,student,1,0,,,,-أنا؟
Yeah.,teacher,1,0,,,0.0,-أجل، أجل
I got it from [inaudible].,student,5,0,,,,لقد حصلت عليه من [غير مسموع].
Target?,teacher,1,0,0.0,,0.0,الهدف؟
Yeah.,student,1,0,,,,-أجل، أجل
Really?  I have never seen anyone else with that.,teacher,9,0,,,0.0,لم أرى أي شخص آخر يرتدي هذا
"Yeah, but you gave it to me.",student,7,0,,,,أجل، لكنك أعطيتني إياها.
"I gave it to [inaudible]?  Oh, really?",teacher,7,0,1.0,,0.0,-أعطيته لـ (لا يسمعه) ؟
[Inaudible.],student,1,0,,,,[غير مسموع.]
Okay.  Which one are you on?  Okay.  [Inaudible.] What’s 41 plus 31?,teacher,12,0,,,0.0,حسناً، على أي واحد أنتِ؟ حسناً، ما هو 41 + 31؟
[Inaudible.],student,1,0,,,,[غير مسموع.]
"Yeah.  82, not 72.",teacher,4,0,,,0.0,أجل، 82، ليس 72.
[Inaudible.],student,1,0,,,,[غير مسموع.]
Want to try doubling and halving?,teacher,6,0,,,0.0,هل تريد محاولة مضاعفة ونصف؟
Huh?,student,1,0,,,,هاه؟
"What to try doubling and halving?  Okay.  So let’s do this. Since this is giving you so many problems, let’s try the 8. What times 8 would give you 72?  What goes in that triangle to make it true?",teacher,39,1,,,1.0,ماذا نحاول مضاعفة ونصف؟ حسناً، دعونا نفعل هذا، بما أن هذا يعطيك الكثير من المشاكل، دعونا نحاول الثامنة.
9.,student,1,0,,,,9
"Okay.  Let’s try doubling and halving with this.  So, let’s double this and halve this.  What’s double this?",teacher,18,0,,,0.0,حسنا، دعونا نحاول مضاعفة ونصف مع هذا. لذا، دعونا مضاعفة هذا ونصف هذا. ما هو مضاعفة هذا؟
I think it’s 18.,student,4,0,,,,أعتقد أنها 18
And what’s half of this?,teacher,5,0,,,0.0,و ما هو نصف هذا؟
[Inaudible.],student,1,0,,,,[غير مسموع.]
"So you have 4.  You’ve got to attach the 4 to an 18, so then you have that.  Let’s do it again.",teacher,22,0,,,0.0,اذاً لديك 4 يجب ان تضم 4 الى 18 اذاً لديك هذا دعونا نفعل ذلك مرة اخرى
[Inaudible.],student,1,0,,,,[غير مسموع.]
"Yeah.  Whatever you need to help you.  Yes, Student T?",teacher,10,0,,,0.0,أجل، أياً كان ما تحتاجه لمساعدتك نعم، الطالب (تي) ؟
[Inaudible.],student,1,0,,,,[غير مسموع.]
"Okay.  To – what is it?  Yes, skip to 6.",teacher,10,0,,,0.0,حسناً، إلى ماذا؟ نعم، قفز إلى 6.
2 and [inaudible]?,student,3,0,,,,2 و [غير مسموع]؟
"Okay.  Now we put all these – so you have 8 on here, you have 2 on here, you have 4 on here.  You’ve got to add the other ones, though.  18, 36 – so go ahead and add those.  Let’s see if we can come up with any more.  Good.  Okay.  What’d you write here – 7 times 17?  That’s right.  Put it back there.  Anything else?  Oh, are you going to add them to your thing?  And then you can still try to work on some other stuff.  Student M, do you need help?",teacher,96,3,,,0.0,"حسناً. الآن نضع كل هذه  حتى يكون لديك 8 هنا، لديك 2 هنا، لديك 4 هنا. يجب أن تضيف الآخرين، على الرغم من ذلك. 18, 36  لذلك اذهبوا و أضيف تلك. دعونا نرى إذا كنا يمكن أن تأتي مع المزيد. حسناً. حسناً. ماذا كتبت هنا  7 × 17؟ هذا صحيح. ضعها هناك. أي شيء آخر؟ أوه، هل ستضيفهم إلى شيء الخاص بك؟ وبعدها يمكنك محاولة العمل على بعض الأشياء الأخرى. الطالب M، هل تحتاج إلى مساعدة؟"
[Inaudible.],student,1,0,,,,[غير مسموع.]
What’d you say?,teacher,3,0,,,1.0,ماذا قلت؟
[Inaudible.],student,1,0,,,,[غير مسموع.]
Do you need help on 4 or are you just working on it?  Okay. Let me know if you need help.,teacher,21,0,,,0.0,هل تحتاجين المساعدة على الرابعة أم أنكِ تعملين على ذلك؟
"Miss [inaudible], do you have [inaudible]?",student,6,0,,,,آنسة [غير مسموعة]، هل لديك [غير مسموعة]؟
Yeah.  There’s some in that little bucket.  Could you hand me those?  Okay.  Mr. M [inaudible] 72 [inaudible].  Oh. It’s like the one we just did.,teacher,26,0,1.0,,0.0,أجل، هناك بعضاً في ذلك العبوة الصغيرة، هل يمكنك أن تعطيني هذه؟ حسناً، السيد (م) (غير مسموع) 72 (غير مسموع)
Easy.,student,1,0,,,,بسهولة
"What did we have to do?  I wouldn’t say it’s easy, but I would say you know how to do it. Look back at 7D from the one before.  Or, not 7D.  Um, 7C. Give me one second.  All right.  You guys are doing a nice job.  We’re only going to spend like one more minute on this.  We’re actually going to continue this tomorrow. What are you doing?   Finding what?",teacher,71,0,,,0.0,ماذا كان علينا أن نفعل؟ لن أقول أنه سهل، لكنني أقول أنك تعرف كيف تفعل ذلك. انظر إلى 7D من السابقة. أو ليس 7D. اه، 7C. أعطني ثانية واحدة. حسناً. أنتم تقومون بعمل جيد. سنقضي دقيقة واحدة فقط على هذا. سنستمر في ذلك في الواقع غداً. ماذا تفعلون؟ إيجاد ماذا؟
The factor.,student,2,0,,,,العامل.
Of?  Thank you.,teacher,3,0,,,0.0,شكراً لك
[Inaudible.],student,1,0,,,,[غير مسموع.]
"You got lucky, I guess.",teacher,5,0,,,0.0,كنت محظوظا، أعتقد.
I’m doing it again.,student,4,0,,,,سأفعلها مجدداً
