text,speaker,talktime_words,math_density,uptake,student_reasoning,focusing_questions,text_arabic
"Divide.  So the next sentence would be, it is grouping or breaking of…",teacher,13,1,,,0.0,إذاً الجملة التالية ستكون، هي تجميع أو كسر...
[Long] division.,student,2,1,,,,التقسيم الطويل
"Thank you, the word for division is shared…",teacher,8,1,,,0.0,شكراً لك، كلمة الانقسام مشتركة...
Grouping.,student,1,0,,,,المجموعات.
Grouping.,teacher,1,0,,,0.0,المجموعات.
Breaking?,student,1,0,,,,الإقتحام؟
"You know, I’m glad this turned into…",teacher,7,0,,,0.0,أتعلمين، أنا سعيدة أن هذا تحول إلى...
Breaking and fixing…,student,3,0,,,,كسر وإصلاح...
"Breaking and fixing it.  Okay? So maybe we should take out this.  I’m looking for another one, another problem, another person making another division problem.  You have to bring out your multiple for 32nd, that’s our purpose.",teacher,37,2,,,0.0,أنا أبحث عن مشكلة أخرى، شخص آخر يشكّل مشكلة أخرى في التقسيم، يجب أن تُخرج ضربك للثلاثين، هذا هو هدفنا.
64.,student,1,0,,,,64
64 was your base number.,teacher,5,0,,,0.0,64 كان رقمك الأساسي
Times.,student,1,0,,,,"""تايمز"""
Times.,teacher,1,0,,,0.0,"""تايمز"""
32.,student,1,0,,,,32.
32.,teacher,1,0,,,0.0,32.
Equals.,student,1,0,,,,متساوية
Yeah.,teacher,1,0,,,0.0,-أجل، أجل
"1,024.",student,1,0,,,,1024
"1,024.  1,024.  Now, did you change this into a division equation?",teacher,11,2,,,1.0,الآن، هل قمت بتحويل هذا إلى معادلة تقسيم؟
Yes.,student,1,0,,,,-أجل، أجل
So…,teacher,1,0,,,0.0,إذاً...
1024 divided by 32 equals 64.,student,6,1,,,,1024 مقسومة على 32 تساوي 64.
Good job! It’s easy.  So did you learn something?,teacher,9,0,0.0,,1.0,عمل جيد، الأمر سهل، هل تعلمت شيئاً؟
Yes.,student,1,0,,,,-أجل، أجل
"What did you learn, tell us?",teacher,6,0,,,1.0,ما الذي تعلمته، أخبرنا؟
I learned that multiples of …,student,6,1,,,,لقد تعلمت أن مضاعفات ...
Tower… equation…,teacher,2,1,0.0,,0.0,البرج... المعادلة...
For division.,student,2,1,,,,من أجل القسم
Multiple tower for…,teacher,3,1,,,0.0,أبراج متعددة ل...
Division.,student,1,1,,,,القسم
Is this division?,teacher,3,1,,,0.0,هل هذه هي القسم؟
Multiplication.,multiple students,1,1,,,,مضاعفة
Like opposite of division.,student,4,1,,,,كالعكس من التقسيم
So does that help us during the division?,teacher,8,1,,,0.0,إذاً هل يساعدنا هذا أثناء التقسيم؟
Yes.,multiple students,1,0,,,,-أجل، أجل
You have to know your multiplication so you can do division.,student,11,2,,0.0,,يجب أن تعرف ضربك حتى تتمكن من القيام بالتقسيم
"Very good, very good, very good.  So that’s what we learned. Now, another person, another sharing, and this will be the last one. Last one, let’s see who can share.  Who learned something? Student R? Thank you.  So I see 1, 2, 3, 4, 5, and she’s raising her paper, that means she learned a lot.  Now, would you be able to write tonight in your learners…",teacher,67,0,0.0,,0.0,"جيد جدا، جيد جدا، جيد جدا. هذا ما تعلمناه. الآن، شخص آخر، مشاركة أخرى، وهذه ستكون الأخيرة. الأخيرة، دعونا نرى من يمكنه مشاركة. من تعلم شيئا؟ الطالب R؟ شكراً. لذلك أرى 1, 2, 3, 4, 5، وهي ترفع ورقتها، وهذا يعني أنها تعلمت الكثير. الآن، هل يمكنك أن تكتب الليلة في المتعلمين الخاص بك..."
Notebooks.,student,1,0,,,,أدوات الملاحظات
"Notebooks.  Student N really did a good job participating and helping us, right?",teacher,13,0,,,0.0,المكتبات، الطالب (ن) فعل عملاً جيداً بالمشاركة ومساعدتنا، صحيح؟
"He really said good stuff, multiplication tower. My base number was 72.",student,12,1,,0.0,,لقد قال أشياء جيدة حقاً، برج مضاعفة رقم أساسي كان 72.
Let’s get to her 72.,teacher,5,0,1.0,,0.0,دعونا نصل إلى 72
Times.,student,1,0,,,,"""تايمز"""
Times.,teacher,1,0,,,0.0,"""تايمز"""
32.,student,1,0,,,,32.
32.,teacher,1,0,,,0.0,32.
Equals…,student,1,0,,,,متساوية
Let’s see who’s not paying attention.  Equals.,teacher,7,0,,,0.0,دعونا نرى من لا يهتم
"Equals 1,152.",student,2,0,,,,"يساوي 1,152."
"1,152.  How? Did you really skip count, did that get you to this point? Because I know your 16th was what? Your 16th? So 72 times 16 equals what? What did you get?",teacher,33,0,,,0.0,"1,152. كيف؟ هل تخطيت حقًا العد، هل أوصلتك إلى هذه النقطة؟ لأنني أعرف أن الـ 16 كان ماذا؟ الـ 16؟ إذاً 72 × 16 يساوي ماذا؟ ما الذي حصلت عليه؟"
"Oh, I was doing the 16.",student,6,0,,,,لقد كنت أقوم بالـ16
So that’s the 16.,teacher,4,0,1.0,,0.0,إذاً هذا هو 16.
My 32 was…,student,3,0,,,,32 كان...
So 72 times 32 would be…,teacher,6,0,,,0.0,اذاً 72 × 32 سيكون...
1000…,student,1,0,,,,1000...
Is it still 1000?,teacher,4,0,,,0.0,هل لا تزال ألف؟
"No, 2000!",student,2,0,,,,لا، 2000!
Yep.,teacher,1,0,,,0.0,-أجل .
2000…,student,1,0,,,,2000...
Look at that.  2000… anybody can help? We need help.,teacher,10,0,,,0.0,انظر لهذا 2000 هل يمكن لأي شخص أن يساعدنا؟
Time it by 2.,student,4,0,,,,توقيتها في الساعة الثانية
Thank you very much.  So I could time by 2 here to make it 32?,teacher,15,0,,,0.0,شكراً جزيلاً، هل يمكنني التوقيت بـ2 هنا لجعله 32؟
Yes.,multiple students,1,0,,,,-أجل، أجل
Oh.  Let’s help her please.,teacher,5,0,,,0.0,دعونا نساعدها من فضلك
2 times 2 equals 4.,student,5,0,,,,2 × 2 = 4
2 times 2 equals 4.,teacher,5,0,1.0,,0.0,2 × 2 = 4
2 times 5 equals 10.,student,5,0,,,,2 × 5 = 10
"I put down zero.  Carry 1. 2 time 1, plus 1…",teacher,11,0,0.0,,0.0,أضع الصفر، أحمل 1. 2 × 1، زائد 1...
"Plus 2, plus 3, [inaudible] 2,304.",student,6,0,,,,بالإضافة إلى 2، بالإضافة إلى 3،
"So that’s our prediction.  And were you able to write your division equation? Did you? Now what would we have division equation? Those guys are not really helping us.  No, you’re not sharing.  Thank you, Student R.",teacher,37,4,1.0,,0.0,هذا هو التنبؤ لدينا. وهل كنت قادرا على كتابة معادلة التقسيم الخاصة بك؟ هل فعلت؟ الآن ما الذي سيكون لدينا معادلة التقسيم؟ هؤلاء الرجال لا يساعدوننا حقا. لا، أنت لا تشارك. شكرا، الطالب R.
"2,304 divided by 32.",student,4,1,,,,"2,304 مقسمة على 32."
"Thank you, Student N.  Student N is the one that really kind of… 2,304.",teacher,14,0,,,0.0,"شكراً، الطالب N. الطالب N هو واحد حقاً نوع من... 2,304."
Divided by 32 equals 72.,multiple students,5,1,,,,مقسماً بـ32 يساوي 72.
Very good! That’s [marvelous].  [Then she say] oh!,teacher,8,0,0.0,,0.0,جيد جداً، هذا رائع.
Me too.,student,2,0,,,,أنا أيضاً
You did too? Good.,teacher,4,0,,,0.0,هل فعلت ذلك أيضاً؟
"How can it be, because the 32… [Crosstalk]",student,8,0,,1.0,,كيف يمكن أن يكون، لأن 32 ... [Crosstalk]
"31st. 2,000…",teacher,2,0,0.0,,0.0,الثالث والعشرون ألفاً
"2,460.",student,1,0,,,,"2,460."
Did you add?,teacher,3,1,,,0.0,هل أضفتها؟
"I added the thing, and I added 0 times 2 is 2.",student,12,0,,0.0,,لقد أضفت الشيء، وأضفت 0 × 2 هو 2.
"Well, you know, effective would mean I investigate and I find this and then people help and we get to the best, right? So that was a very, very good investigation.",teacher,31,0,0.0,,0.0,حسناً، كما تعلمون، الفعالية تعني أن أقوم بالتحقيق وأجد هذا ثم يساعد الناس ونحصل على الأفضل، صحيح؟
It was fun learning.,student,4,0,,,,كان الأمر ممتعاً للتعلم.
Fun learning.,teacher,2,0,,,0.0,تعلم ممتع.
