text,speaker,talktime_words,math_density,uptake,student_reasoning,focusing_questions,text_arabic
Yep.  Cut 24 in half and get 12.  So if I cut this one in half I need to do what to 7?,teacher,23,0,,,0.0,أجل، قطعت 24 إلى النصف وتحصل على 12 إذاً إذا قطعت هذه إلى النصف ما الذي يجب أن أفعله مع 7؟
Double it.,student,2,0,,,,مضاعفة.
Okay.  I’m going to get 14.  So 24 times 7 is going to give me the same product as 12 times 14.,teacher,22,1,,,0.0,حسناً سأحصل على 14 لذا 24 × 7 سوف تعطيني نفس المنتج مثل 12 × 14.
Are we supposed to know that?,student,6,0,,,,هل من المفترض أن نعرف ذلك؟
"Well, that’s what I wanted you to see if you could get this equation.  I’ll be right there, Student C.  What’s up? Nice.  So keep going.",teacher,26,1,0.0,,0.0,حسناً، هذا ما أردتك أن ترى إذا كنت تستطيع الحصول على هذه المعادلة، سأكون هناك حالاً، الطالب (ج) ، ما الأمر؟ جيد، لذا استمر.
Can I do [inaudible]?,student,4,0,,,,هل يمكنني فعل ذلك؟
Awesome.  If you want to you can keep doing it like that.  It might be hard once you get to here.  You might have to use the break-apart for these ones.,teacher,31,0,,,0.0,رائع، إذا أردتِ، يمكنكِ الاستمرار في القيام بذلك هكذا، قد يكون صعباً بمجرد أن تصل إلى هنا، قد تضطرين إلى استخدام الفصل الفاصل لهؤلاء.
[Inaudible.],student,1,0,,,,[غير مسموع.]
"Your notebook?  Yeah.  Okay.  So you cut 24 in half to get 12, so now you need to double this one and you’re going to get –?  7, 14.  So you can either do it this way – 12 [sic] times 7 is going to give you the answer – or 12 times 14 is going to give you the same product, the same answer, okay? So which one do you think is going to be easier for you to multiply?",teacher,81,2,,,0.0,المذكرة الخاصة بك؟ نعم. حسناً. إذاً قمت بقطع 24 إلى النصف للحصول على 12، لذا الآن تحتاج إلى مضاعفة هذا واحد وسوف تحصل على ؟ 7، 14. لذلك يمكنك إما أن تفعل ذلك بهذه الطريقة  12 × 7 سوف تعطيك الإجابة  أو 12 × 14 سوف تعطيك نفس المنتج، نفس الإجابة، حسناً؟
This one?,student,2,0,,,,هذه؟
"Try.  If you think?  Whatever.  Now you do the break-apart method, if you want.  Okay.  Awesome.  So now you can use the break-apart method.  You can either use the break-apart method for this one or this one, whatever one’s easier for you.  Okay?  All right.  We’ve got about 15 more minutes. If you’ve finished 1 through 8, I want you to turn the page over and look at the problems on page 61.",teacher,73,0,,,0.0,"حاول. إذا كنت تفكر؟ أياً كان. الآن تفعل طريقة الانفصال، إذا كنت تريد. حسناً. رائع. الآن يمكنك استخدام طريقة الانفصال. يمكنك إما استخدام طريقة الانفصال لهذا أو لهذا، أياً كان أسهل بالنسبة لك. حسناً؟ حسناً. لدينا حوالي 15 دقيقة أخرى. إذا كنت قد انتهيت من 1 إلى 8, أريدك أن تلتفت الصفحة وتلقي نظرة على المشاكل على الصفحة 61."
[Inaudible.],multiple students,1,0,,,,[غير مسموع.]
"You did 61, Student M?",teacher,5,0,,,0.0,لقد فعلت 61، الطالب M؟
No.,student,1,0,,,,-كلا .
No.  Exactly.  So what are your multiplication problems going to be?,teacher,11,1,,,0.0,كلا، بالضبط، ما هي مشاكلك المتعددة؟
10 times 4.,student,3,0,,,,10 × 4
Are you going to multiply 10 times 4?,teacher,8,1,,,0.0,هل ستضاعف 10 × 4؟
No.  10 times 10.,student,4,0,,,,لا 10 × 10
Why are you going to multiply 10 times 10?  I don’t know.  That might be right.  I’m just asking you why?,teacher,21,1,,,1.0,لماذا سوف تضاعف 10 × 10؟ لا أعرف، قد يكون هذا صحيحاً. أنا فقط أسألك لماذا؟
"[Inaudible] with 100.  [Inaudible] 4 times 10, that’s 40.",student,9,0,,0.0,,[لا يمكن سماعها] مع 100. [لا يمكن سماعها] 4 × 10، وهذا هو 40.
"So when you do the break-apart method – so you broke up 24 correctly.  You have 10, 10, and 4.  So how many multiplication problems do you need?  You’re going to have one new multiplication problem?  Two new multiplication problems?  Three new multiplication problems?  Four new multiplication problems?  Two.  Well, how many different numbers did you break 24 into?",teacher,59,5,0.0,,0.0,اذاً عندما تقوم بعملية الانفصال اذاً قمت بتقسيم 24 بشكل صحيح لديك 10 و 10 و 4 اذاً كم مشكلة مضاعفة تحتاجين؟ ستحصلين على مشكلة مضاعفة واحدة؟ مشكلة مضاعفة جديدة؟
"10, 10, and 4.",student,4,0,,,,عشرة، عشرة، أربعة
So how many numbers is that?,teacher,6,0,,,1.0,إذاً كم عدد هذا؟
Three.,student,1,0,,,,ثلاثة.
So you’re going to have three multiplication problems now.  You need to multiply each of these numbers by –?,teacher,19,2,,,0.0,لذلك سوف يكون لديك ثلاثة مشاكل مضاعفة الآن. تحتاج إلى مضاعفة كل من هذه الأرقام ب؟
7.,student,1,0,,,,7
7.  So you’re going to have what?,teacher,7,0,,,0.0,إذاً ما الذي ستحصل عليه؟
7 times 10?,student,3,0,,,,7 × 10؟
Yeah.  What else are you going to have?  Put your parentheses in.  Plus what?,teacher,14,1,,,0.0,أجل، ماذا ستتناولين أيضاً؟
7 times 4.,student,3,0,,,,7 × 4
"Well, you multiply 7 times this 10.",teacher,7,1,,,0.0,حسنا، تضاعف 7 مرات هذا 10.
7 times 10 again?,student,4,0,,,,7 × 10 مرة أخرى؟
Yeah.  [Inaudible.]  Remember your parenthesis.  So then you just multiply 7 by that 10.  So what’s your last one.,teacher,19,1,,,0.0,نعم. [لا يمكن سماعها] تذكر شقاقك. لذا ثم تقوم بمضاعفة 7 بهذا 10.
7 times 4.,student,3,0,,,,7 × 4
Yep.  Okay.  So now what do you need to do.,teacher,10,0,,,0.0,أجل، حسناً، ماذا ستفعلين الآن؟
"7 times 10 is 70, plus –",student,7,0,,,,7 × 10 = 70 + 
Good.  Jot the plus sign down.  What’s 7 times 4?,teacher,10,0,1.0,,0.0,حسناً، اكتب العدد الإضافي، ما هو 7 × 4؟
[Inaudible.],student,1,0,,,,[غير مسموع.]
"That’s what you’re stuck with.  You need to be studying your multiplication tables to be able to figure that out.  So what did you do there?  You broke 24 into 10, 10, and 4, right?  So you did 7 times 10 one time, then you need to do 7 times 10 again.  Where’s your second 7 times 10?  So whenever you break a number apart – you were having problems with this earlier.  So let’s break it into a group of 20 and a group of 4.  So now you need to multiply two of your numbers by this number that stays the same, so you need to have two multiplications.  For the one you needed to have three multiplications:  7 times 10, 7 times this 10, and 7 times 4, and then add up all the answers.   So what are you two multiplication problems for this one going to be?",teacher,151,6,,,0.0,هذا ما تمسك به. يجب عليك دراسة جداول الضربة الخاصة بك لتعرف ذلك. إذاً ماذا فعلت هناك؟ قمت بتقسيم 24 إلى 10 ، 10 ، و 4 ، أليس كذلك؟ إذاً قمت بـ 7 × 10 مرة واحدة ، ثم تحتاج إلى القيام بـ 7 × 10 مرة أخرى. أين 7 × 10 الثاني؟ إذاً كلما قمت بتقسيم رقم  كنت تواجه مشاكل مع هذا في وقت سابق. لذا دعونا نقسمه إلى مجموعة من 20 و مجموعة من 4. لذلك الآن تحتاج إلى مضاعفة اثنين من أرقامك بهذا الرقم الذي يبقى نفسه ، لذلك تحتاج إلى مضاعفات اثنتين.
7 –,student,2,0,,,,7 
20 times 7.  20 times 7 plus –?,teacher,8,0,,,0.0,20 × 7. 20 × 7 زائد ؟
4 times 7.,student,3,0,,,,4 × 7
4 times 7.  Okay.  So let’s use our finger and cover up that zero.  7 times 2 is –?,teacher,19,0,,,0.0,4 × 7 حسناً، دعونا نستخدم إصبعنا ونغطى هذا الصفر. 7 × 2 هو ؟
12.,student,1,0,,,,12
No.  7 times 2 is –?,teacher,6,0,,,0.0,رقم 7 × 2 هو ؟
16.,student,1,0,,,,16.
"No.  You’re going to be studying your multiplication facts, Student C.  7 times 2 is –?",teacher,16,1,,,0.0,كلا، ستقوم بدراسة حقائق ضربك، الطالب C. 7 × 2 هو ؟
14.,student,1,0,,,,14.
"14.  Good.  Remember, I covered this 0 with my finger so now I need to add it back, plus 4 times 7, so you need to figure out what 4 times 7 is and then add it to 140 and you’ll get your answer.  Okay.",teacher,45,2,,,0.0,"حسناً، تذكر، لقد غطيت هذه الصفر بإصبعي، لذا الآن يجب أن أعيد إضافة 4 × 7, لذا عليك أن تعرف ما هو 4 × 7 ثم أضفها إلى 140 وستحصل على إجابتك. حسناً."
Mr. [inaudible]?,student,2,0,,,,سيّد [غير مسموع]؟
Yep.  So now you need to add 70 plus 70 plus 28.  How’d we do?,teacher,15,1,,,0.0,نعم. الآن تحتاج إلى إضافة 70 + 70 + 28. كيف فعلنا؟
I’m done.,student,2,0,,,,لقد انتهيت
Did you do the back too?,teacher,6,0,,,0.0,هل قمت بالخلف أيضاً؟
Yeah.,student,1,0,,,,-أجل، أجل
Good.  Good.  Huh?  Come on.  Do you want to go around and help Student T or Student J?,teacher,18,0,,,0.0,حسناً، حسناً، هيا، هل تريد أن تساعد الطالب (تي) أو الطالب (جي) ؟
She got both of them.  They’re both [inaudible].,student,8,0,,0.0,,لقد حصلت على كلاهما، كلاهما غير قابل للسمع
You don’t want to?  [Inaudible] independent with them?,teacher,8,0,1.0,,0.0,ألا تريدين أن تكوني مستقلة معهم؟
"Well, she got me [inaudible].",student,5,0,,,,حَسناً، أَخذَتْني [غير مُسمع].
Hold on one second.  How did you do?,teacher,8,0,0.0,,1.0,انتظر لحظة كيف حالك؟
I’m still on that one.,student,5,0,,,,أنا ما زلت على ذلك واحد.
How did you get that one?,teacher,6,0,0.0,,1.0,كيف حصلت على هذا؟
"What, this one?",student,3,0,,,,ماذا، هذه؟
Yeah.  Just guessed?,teacher,3,0,,,0.0,نعم، فقط خمنت؟
Because I broke [inaudible].,student,4,0,,,,لأنني كسرت [غير قابل للسمع].
No. The 30 times 16.  I don’t see any work for that one.  You just wrote 480.,teacher,17,0,,,0.0,لا، الـ30 × 16 لا أرى أي عمل لهذا، لقد كتبت 480.
"I knew what it was, so I was going to show my work after.",student,14,0,,0.0,,كنت أعرف ما هو، لذلك كنت سأظهر عملي بعد ذلك.
How did you know it was that?,teacher,7,0,1.0,,1.0,كيف عرفت أن هذا هو؟
Because if you cover that –,student,6,0,,,,لأنه إذا كنت تغطي ذلك 
"So you know what 3 times 16 is, off the top of your head?",teacher,14,0,0.0,,0.0,إذاً، هل تعرف ما هو 3 × 16، خارج رأسك؟
"Sort of, yeah.",student,3,0,,,,نوعا ما، نعم.
Sort of?  Kind of?,teacher,4,0,,,0.0,نوعاً ما؟
"16 plus 16 is 32, and 32 plus 16 is – I did 32 plus 10 which is 42, and 42 plus [inaudible].",student,23,0,,0.0,,16 + 16 = 32 و 32 + 16 =  لقد قمت بـ 32 + 10
Let me see.,teacher,3,0,0.0,,0.0,دعيني أرى
We already did [inaudible].,student,4,0,,,,لقد فعلنا ذلك بالفعل
Nice.  I like that.,teacher,4,0,,,0.0,جميل، يعجبني ذلك
So all you’ve got to do is [inaudible].,student,8,0,,0.0,,لذا كل ما عليك القيام به هو [غير مسموع].
"So should you break apart the 30, or should you break apart the 16?  So you can have 30 times 6 and then 30 times –?",teacher,26,0,0.0,,0.0,إذاً هل يجب أن تفصل 30 أو يجب أن تفصل 16؟
10.,student,1,0,,,,عشرة
"10.  So just remember to put in your parentheses, okay?  So we broke 16 up, okay, plus – just like you did here.  So just make sure you do your parentheses, okay?  Thank you, Student M.  How’d we do?",teacher,39,2,,,0.0,لذا تذكروا فقط أن تضعوا إطاراتكم، حسناً؟ لذا قمنا بتقسيم 16، حسناً، زائد  تماماً كما فعلت هنا. لذا فقط تأكدوا من أن تقوموا بإطاراتكم، حسناً؟ شكراً، الطالب M. كيف عملنا؟
Good.  What I just wrote down is you can break it down into this.,student,14,0,,0.0,,جيد، ما كتبته للتو هو أنه يمكنك تحديده إلى هذا.
You can break down the 16.,teacher,6,0,1.0,,0.0,يمكنك كسر الـ16
Yeah.,student,1,0,,,,-أجل، أجل
Good.  So what are you going to be left with?,teacher,10,0,,,0.0,حسناً، ما الذي ستبقى به؟
"Um, 6, or 6 times 0.",student,6,0,,,,6 أو 6 × 0
"Well, you have 30 times 10, and then what’s your next one going to be?  30 times –?",teacher,18,0,0.0,,0.0,حسناً، لديك 30 × 10، وماذا سيكون التالي؟ 30 × 10؟
6.,student,1,0,,,,6 .
"6.  Remember to use the parentheses, because on the test they’re going to be looking for these.",teacher,17,1,,,0.0,6. لا تنسى أن تستخدم المقاطع، لأنه في الاختبار سوف يبحثون عن هذه.
Yeah.  I did use them.,student,5,0,,,,نعم لقد استخدمتهم
Yeah.  You did it right here.  Good.  All right.  Let’s go over some of these.  What’s what?,teacher,17,0,1.0,,0.0,أجل، لقد فعلتها هنا، جيد، حسنًا، دعونا نبحث عن بعض هذه.
[Inaudible.],student,1,0,,,,[غير مسموع.]
That’s what you think it is?,teacher,6,0,,,0.0,هل هذا ما تظنينه؟
Yeah.,student,1,0,,,,-أجل، أجل
"Let’s find out.  All right.  So 24 times 7.  So if were using my doubling and halving rule, who can tell me what equation I would end up with.  Student J?  If I were using my doubling and halving rule, what equation would I end up with?",teacher,47,2,,,0.0,دعونا نكتشف. حسناً. إذاً 24 × 7. إذاً إذاً إذا كنت أستخدم قاعدة مضاعفة ونصفاتي، من يمكنه أن يقول لي ما هي المعادلة التي سأنتهي بها. الطالب J؟ إذا كنت أستخدم قاعدة مضاعفة ونصفاتي، ما هي المعادلة التي سأنتهي بها؟
12 –,student,2,0,,,,12 
"Times –?  Yep, exactly.  12 times 14.  We cut the 24 in half to get 12.  We doubled the 7 to get 14.  Now, I don’t know my 14s tables, so doubling and halving might not help us here. Well, it could help us get an easier problem to break apart.  So, who broke apart this problem?  Student C, how did you break it apart?",teacher,65,0,,,1.0,الوقت ؟ نعم، بالضبط. 12 × 14. قطعنا 24 إلى النصف للحصول على 12. ضاعفنا 7 للحصول على 14. الآن، أنا لا أعرف جداول 14s الخاص بي، لذلك مضاعفة ونصف قد لا يساعدنا هنا. حسنا، قد يساعدنا على الحصول على مشكلة أسهل لتحطيمها.
I broke apart 24 [inaudible].,student,5,0,,,,لقد كسرت 24 [غير مسموع].
"Okay.  How many people broke it apart into two groups of 10 and one group of 4?  So Student C said 10, 10, and 4.",teacher,25,0,1.0,,1.0,حسناً، كم من الناس قاموا بتقسيمها إلى مجموعتين من 10 و مجموعة واحدة من 4؟
I did that.,student,3,0,,,,لقد فعلت ذلك
"All right.  How many multiplication problems did you end up with, Student C?",teacher,13,1,,,0.0,حسناً، كم مشكلة مضاعفة انتهت بها، الطالب (سي) ؟
Three.,student,1,0,,,,ثلاثة.
Three.  What were they?,teacher,4,0,,,0.0,ثلاثة، ما كانت؟
10 times 7 [inaudible].,student,4,0,,,,10 × 7 [غير مسموع].
"Good.  Could I have broken it up so I only ended up with two multiplication problems?  Student L, how did you break it up?",teacher,24,1,,,1.0,جيد، هل كان بإمكاني أن أفصلها حتى ينتهي بي المطاف بمشكلة مضاعفة فقط؟
22 and 2.,student,3,0,,,,22 و 2.
"22 and 2?  How many multiplication problems did you end up with?  Because you would have 20 times 7, 2 times 7, and 2 times 7.  I bet that you did that because you said in your head, “I don’t know my 4s tables that well, but I know my 2s tables.”  Right?  So could we have broken it up into 20 and a group of 4?",teacher,67,1,,,1.0,22 و 2؟ كم عدد مشاكل الضربة التي انتهت بها؟ لأنه سيكون لديك 20 × 7، 2 × 7، و 2 × 7. أراهن أنك فعلت ذلك لأنك قلت في رأسك،  أنا لا أعرف جداول 4s الخاصة بي جيدا، ولكن أنا أعرف جداول 2s الخاصة بي.
Yeah.,multiple students,1,0,,,,-أجل، أجل
"Yeah.  Because I know it’s cool to break it up into groups of 10, but what if this was like 84 and we had 8 groups of 10. That’d be too much.  But using my power of 10s, I know that I can have 20 times 7 and all I do is cover my 0. What’s 2 times 7?  Student C?  2 times 7?",teacher,64,0,,,0.0,نعم. لأنني أعرف أنه من الجيد تقسيمها إلى مجموعات من 10، ولكن ماذا لو كان هذا مثل 84 وكان لدينا 8 مجموعات من 10، وهذا سيكون الكثير. ولكن باستخدام قوتي من 10، وأنا أعلم أنني يمكن أن يكون 20 × 7 وكل ما أقوم به هو تغطية 0. ما هو 2 × 7؟ الطالب C؟ 2 × 7؟
14.,student,1,0,,,,14.
"14.  And now I have to add my 0, the one that I covered up – 140.  What’s my second problem, Student S?",teacher,23,1,,,0.0,14، والآن عليّ إضافة الصفر الذي قمت بتغطيته 140، ما هي مشكلتي الثانية، الطالب S؟
7 times 4.,student,3,0,,,,7 × 4
7 times 4 which is what?,teacher,6,0,,,0.0,7 × 4 وهو ما هو؟
28.,student,1,0,,,,28.
28.  And 140 plus 28 is –?  Student O?,teacher,9,0,,,0.0,28. و 140 + 28 هو ؟ الطالب O؟
168.,student,1,0,,,,168.
"168.  How many people got 168?  How many people got 168 for problem number 5?  Nice.  Nice.  So, let’s try to get through the rest of these.  We have three more problems. 30 times 16.  What one should we break apart.  Student M, can you go back please?  Thank you for helping her.  Thank you.  I appreciate it.  What would be an easier one to split apart – the 30 or the 16?  Student W?",teacher,75,0,,,0.0,168. كم عدد الأشخاص الذين حصلوا على 168؟ كم عدد الأشخاص الذين حصلوا على 168 من أجل المشكلة رقم 5؟ جيد. جيد. لذلك، دعونا  نحاول تجاوز الباقي من هذه. لدينا ثلاثة مشاكل أخرى. 30 × 16. أي واحد يجب أن ننفصل عنه. الطالب M، هل يمكنك العودة من فضلك؟ شكرا لمساعدتها. شكرا لك. أقدر ذلك. ما الذي سيكون أسهل أن ننفصل عنه  30 أو 16؟ الطالب W؟
16.,student,1,0,,,,16.
"The 16 is easier.  Usually we break apart the big number, but in this one, this one has a 0.  It’s a nice multiple of 10. It’s nice and easy, so it’s easier to break apart the 16. So Student O, when you broke apart the 16, what did you end up with?",teacher,53,1,,,0.0,16 هو أسهل. عادة ما ننفصل الرقم الكبير، ولكن في هذا واحد، هذا واحد لديه 0 هو مضاعف لطيف من 10.
10 and 6.,student,3,0,,,,10 و 6.
"10 and 6.  Who can give me, on the board, write the two multiplication problems with parentheses?  On the board, with parentheses?  Student S?  With parenthesis. The two new multiplication problems.  Quickly, Student S. While Student S is doing this, who can come up and do 47 times 3 on the board?  Student C, you can’t be on the camera.  47 times 3.  Let’s have Student M, and then Student N, you can do the last one – 23 times 12.  Just write the problem in parenthesis.  Or write the problem, so we have 47 times 3. Thank you, Student S.  So just give me the problem in parenthesis.  We’re going to solve it together.  So tell me how you came up with it. So while Student M finishes writing this one on the board, let’s look at this one.  How many people agree that these are the two problems that we should have, after breaking up 16 by 10 and 6.  That’s it?  Only two people agree that these are the two problems we should have?  Student D?  Do you agree that these are the two problems we should be left with?",teacher,193,4,,,0.0,10 و 6. من يمكنه أن يعطيني، على اللوحة، كتابة مشاكل الضربة مع العلاقة؟ على اللوحة، مع العلاقة؟ الطالب S؟ مع العلاقة. مشاكل الضربة الجديدة. بسرعة، الطالب S. بينما الطالب S يفعل هذا، من يمكن أن يأتي ويقوم 47 ضرب 3 على اللوحة؟ الطالب C، لا يمكنك أن تكون على الكاميرا. 47 ضرب 3. دعونا الطالب M، ومن ثم الطالب N، يمكنك أن تفعل آخر واحد  23 ضرب 12. فقط كتابة المشكلة في العلاقة. أو كتابة المشكلة، لذلك لدينا 47 ضرب 3. شكراً، الطالب S. لذلك فقط أعطني المشكلة في العلاقة. سوف نقوم بحلها معاً. إذاً أخبرني كيف وصلت إليها. إذاً بينما الطالب M ينهي كتابة هذا على اللوحة، يلقي نظرة على هذه اللوحة.
"Um, yeah.",student,2,0,,,,-أجل
"So we broke the 16 into 10 and 6, so she has 30 times 10 and 30 times 6.  Do you agree with that?",teacher,24,0,,,0.0,لذا قمنا بتقسيم 16 إلى 10 و 6، لذلك لديها 30 × 10 و 30 × 6. هل توافقين على ذلك؟
"Yes, because [inaudible].",student,3,0,,,,نعم، لأن [غير مستمع].
So let’s do this one.  30 times 1 is –?,teacher,10,0,,,0.0,لذا دعونا نفعل هذا. 30 × 1 هو ؟
30.,multiple students,1,0,,,,ثلاثون
30.  How many zeros did I cover?,teacher,7,0,,,0.0,كم عدد الصفرات التي تغطيتها؟
1.,multiple students,1,0,,,,1 .
"1.  So the 300.  30 times 6, cover the 0.  3 times 6 is –?",teacher,15,0,,,1.0,اذاً 300 × 30 × 6 يغطي 0 × 3 × 6 هو ؟
[Inaudible.],multiple students,1,0,,,,[غير مسموع.]
"18.  Add one 0, add my 0 down.  300 plus 180 is –?",teacher,13,2,,,0.0,إضافة واحد 0، إضافة 0 إلى أسفل. 300 زائد 180 هو ؟
480.,multiple students,1,0,,,,480.
That doesn’t sound too convincing.  300 plus 180 is –?,teacher,10,0,,,0.0,هذا لا يبدو مقنعا جدا. 300 زائد 180 هو ؟
480.,multiple students,1,0,,,,480.
"Thank you.  All right, over here.  So Student M, what did you break 47 into?",teacher,15,0,,,1.0,حسناً، هنا، إذاً الطالب (إم) ، ما الذي قمت به بإقتحام 47؟
40 and 7.,student,3,0,,,,40 و 7.
"So she said 40 and 7.  I like it.  Rather than doing 10, 10, 10, 10, and 7, she would’ve ended up with five multiplication problems.  She just did 40 and 7 and ended up with 2 multiplication problems.  I like it.  So 3 times 40, good.  3 times 7, good.  3 times 4 is –?",teacher,56,2,,,0.0,لذلك قالت 40 و 7. أنا أحب ذلك. بدلا من القيام بعمل 10، 10، 10، 10، و 7 كانت ستنتهي بـ 5 مشاكل مضاعفة. لقد فعلت فقط 40 و 7 وتنتهي بـ 2 مشاكل مضاعفة. أنا أحب ذلك. لذلك 3 × 40، جيد. 3 × 7، جيد. 3 × 4 هو ؟
12.,student,1,0,,,,12
"12, because I’m covering my 0.  If I drop the 0 down I’m going to end up with –?",teacher,19,0,,,0.0,12، لأنني أقوم بتغطية 0 إذا أسقطت 0 إلى أسفل سأنتهي ب؟
120.,multiple students,1,0,,,,120.
120.  Drop my plus.  3 times 7 is –?,teacher,9,0,,,0.0,120. إسقط إضافتي. 3 × 7 هو ؟
21.,multiple students,1,0,,,,21.
21.  120 plus 21 is –?,teacher,6,0,,,0.0,21. 120 زائد 21 هو ؟
141.,multiple students,1,0,,,,141.
141.  How many people got 141?,teacher,6,0,,,1.0,كم عدد الأشخاص الذين حصلوا على 141؟
Me.,multiple students,1,0,,,,-أنا
Student L [inaudible] quickly.,teacher,4,0,,,0.0,الطالب L [غير مسموع] بسرعة.
You don’t have to [inaudible].  Cut it in half.,student,9,0,,0.0,,ليس عليك أن تقطعها إلى النصف
That’s 123 times 12.  Just give me your parentheses.  Just give me the two parentheses and two new problems.,teacher,19,2,0.0,,0.0,هذا هو 123 × 12 فقط أعطني إطاراتك فقط أعطني إطاراتك و مشاكل جديدة
What?,student,1,0,,,,ـ ماذا؟
What did you break it into?  What were your problems when you broke it up?,teacher,15,0,,,1.0,ما كانت مشاكلك عندما فصلتها؟
[Inaudible.],student,1,0,,,,[غير مسموع.]
"Awesome.  Give me your parentheses, equal sign.  Awesome. All right.  So let’s look at this one real quick before we go to science.  We’ve got about two minutes.  What did Student L, how did Student L break up 23?",teacher,39,1,,,1.0,رائع. أعطني إطاراتك، علامة متساوية. رائع. حسناً. لذا دعونا نلقي نظرة على هذه بسرعة جداً قبل أن نذهب إلى العلوم. لدينا حوالي دقيقتين. ماذا فعل الطالب L، كيف قام الطالب L بتقسيم 23؟
2 and 20.,student,3,0,,,,اثنان و عشرون
"Shh.  Raise your hand.  Shh.  Give me five.  Give me five.  How did Student L break up her problem, Student L?",teacher,21,0,,,1.0,ارفع يديك أعطني خمسة أعطني خمسة كيف حل الطالب L مشكلتها الطالب L؟
[Inaudible.],student,1,0,,,,[غير مسموع.]
She broke the 23 into a group of –?,teacher,9,0,,,0.0,هَلْ كَسَرتْ 23 في مجموعة من ؟
[Inaudible.],student,1,0,,,,[غير مسموع.]
"And?  3.  So she took her 23, she broke it into a group of 20 and 3, so ended up with 20 times 12 and 3 times 12.  Are those her two problems?",teacher,33,0,,,0.0,وهل أخذت الثالثة والعشرين، وقامت بتقسيمها إلى مجموعة من العشرين والثلاثة، لذا انتهى الأمر بـ20 × 12 و3 × 12؟ هل هذه مشاكلتها؟
Yes.,multiple students,1,0,,,,-أجل، أجل
"Yeah.  Or 12 times 20, 12 times 3 – the same thing.  So let’s solve this for her.  Cover our 0.  12 times 2 is –?",teacher,26,0,,,0.0,"نعم. او 12 × 20, 12 × 3  نفس الشيء. لذلك دعونا  حل هذا لها. تغطية 0. 12 × 2 هو ؟"
24.,multiple students,1,0,,,,24.
Add my –?,teacher,3,1,,,0.0,إضافة  الخاص بي؟
Zero.,multiple students,1,0,,,,صفر.
And I end up with?,teacher,5,0,,,0.0,وهل ينتهي بي الأمر؟
240.,multiple students,1,0,,,,240.
Drop down my –?,teacher,4,0,,,0.0,أترك لي ؟
Plus sign.,multiple students,2,0,,,,بالإضافة إلى علامة.
12 times 3 is –?,teacher,5,0,,,0.0,12 × 3 هو ؟
36.,multiple students,1,0,,,,36.
240 plus 36 is –?,teacher,5,0,,,0.0,240 زائد 36 هو ؟
[Inaudible.],multiple students,1,0,,,,[غير مسموع.]
What?,teacher,1,0,,,0.0,ـ ماذا؟
276.,multiple students,1,0,,,,276
0 and 6 is –?,teacher,5,0,,,0.0,0 و 6 هي ؟
6.,multiple students,1,0,,,,6 .
4 and 3 is –?,teacher,5,0,,,0.0,4 و 3 هي ؟
7.,multiple students,1,0,,,,7
2 and nothing is –?,teacher,5,0,,,0.0,2 و لا شيء هو ؟
2.,multiple students,1,0,,,,2 .
"276.  All right.  Put these away, please.",teacher,7,0,,,0.0,حسناً، ضع هذه بعيداً، من فضلك
Yeah.,multiple students,1,0,,,,-أجل، أجل
